42,1,0,0,0,1
43,1,1,1,1,0
44,1,1,1,0,1
45,1,0,1,0,1
46,1,0,1,0,1
47,1,1,0,0,1
48,1,0,0,1,0
49,1,1,1,1,0
0,2,0,0,0,1
1,2,0,0,0,0
2,2,0,0,0,0
3,2,1,1,1,0
4,2,0,0,1,1
5,2,0,0,1,0
6,2,1,0,1,0
7,2,0,1,0,0
8,2,0,0,0,1
9,2,1,1,0,0
10,2,0,1,0,1
11,2,0,1,1,1
12,2,0,1,0,1
13,2,0,0,0,1
14,2,0,0,0,0
15,2,0,1,1,0
16,2,0,1,0,1
17,2,0,0,0,1
18,2,1,0,1,0
19,2,1,1,1,0
20,2,1,1,0,1
21,2,0,1,1,1
22,2,0,1,0,1
23,2,1,1,0,1
24,2,0,0,1,1
25,2,1,1,0,0
26,2,0,1,0,1
27,2,0,1,0,1
28,2,1,1,0,1
29,2,1,1,0,1
30,2,0,0,1,1
31,2,1,1,1,0
32,2,0,1,0,1
33,2,0,1,0,1
34,2,1,0,1,1
35,2,0,0,0,0
36,2,1,1,1,0
37,2,0,1,0,1
38,2,0,1,0,1
39,2,1,0,0,1
40,2,0,1,1,0
41,2,1,0,1,1
42,2,0,0,0,0
43,2,1,1,1,0
44,2,0,1,0,1
45,2,0,1,0,1
46,2,0,0,1,1
47,2,0,1,0,0
48,2,1,1,0,1
49,2,1,1,0,1
0,3,0,1,1,1
1,3,0,1,1,1
2,3,0,1,0,1
3,3,1,1,0,1
4,3,1,0,1,1
5,3,1,0,1,0
6,3,1,0,1,0
7,3,0,1,0,0
8,3,0,1,1,1
9,3,0,0,1,1
10,3,0,0,1,0
11,3,1,0,1,0
12,3,0,1,1,0
13,3,0,1,0,1
14,3,0,0,0,1
15,3,1,0,1,0
16,3,0,1,1,0
17,3,0,0,0,1
18,3,1,1,1,0
19,3,1,1,0,1
20,3,0,1,0,1
21,3,1,0,1,1
22,3,0,1,0,0
23,3,0,0,0,1
24,3,1,0,0,0
25,3,0,1,1,0
26,3,0,1,0,1
27,3,0,0,0,1
28,3,0,0,1,0
29,3,0,0,0,0
30,3,1,1,1,0
31,3,1,1,0,1
32,3,0,1,0,1
33,3,0,1,0,1
34,3,1,0,0,1
35,3,0,1,1,0
36,3,1,0,1,1
37,3,0,0,0,0
38,3,0,1,1,0
39,3,0,1,0,1
40,3,1,0,1,1
41,3,1,1,0,0
42,3,0,0,1,1
43,3,1,1,0,0
44,3,0,1,0,1
45,3,0,0,0,1
46,3,1,1,1,0
47,3,0,1,0,1
48,3,0,1,0,1
49,3,0,1,0,1
0,4,1,0,1,1
1,4,1,0,1,0
2,4,0,0,1,0
3,4,0,1,0,0
4,4,1,1,0,1
5,4,1,0,1,1
6,4,1,0,0,0
7,4,0,0,0,0
8,4,1,0,0,0
9,4,1,1,0,0
10,4,1,1,0,1
11,4,1,0,1,1
12,4,1,1,0,0
13,4,0,1,1,1
14,4,0,0,0,1
15,4,1,1,1,0
16,4,1,0,0,1
17,4,0,0,1,0
18,4,1,0,1,0
19,4,0,1,1,0
20,4,0,0,1,1
21,4,1,1,0,0
22,4,0,0,0,1
23,4,0,1,0,0
24,4,0,1,1,1
25,4,1,1,0,1
26,4,0,0,1,1
27,4,0,0,0,0
28,4,1,1,1,0
29,4,0,1,1,1
30,4,1,0,1,1
31,4,0,1,0,0
32,4,0,0,0,1
33,4,0,0,1,0
34,4,0,1,0,0
35,4,1,0,0,1
36,4,1,0,1,0
37,4,0,0,1,0
38,4,1,0,0,0
39,4,0,1,0,0
40,4,1,0,0,1
41,4,0,1,1,0
42,4,1,1,0,1
43,4,0,1,0,1
44,4,0,0,0,1
45,4,0,0,1,0
46,4,1,0,1,0
47,4,0,0,1,0
48,4,0,0,0,0
49,4,0,1,1,0
0,5,1,0,1,1
1,5,1,0,1,0
2,5,1,0,0,0
3,5,0,0,0,0
4,5,0,0,1,0
5,5,1,1,0,0
6,5,0,1,1,1
7,5,0,1,0,1
8,5,0,1,0,1
9,5,0,1,0,1
10,5,0,0,1,1
11,5,1,0,1,0
12,5,0,0,0,0
13,5,1,1,1,0
14,5,0,0,0,1
15,5,1,1,1,0
16,5,0,1,0,1
17,5,1,1,0,1
18,5,1,0,1,1
19,5,1,1,0,0
20,5,1,0,1,1
21,5,0,1,0,0
22,5,0,1,1,1
23,5,0,1,0,1
24,5,1,1,0,1
25,5,0,1,0,1
26,5,1,1,0,1
27,5,0,0,0,1
28,5,1,1,1,0
29,5,1,1,0,1
30,5,1,0,1,1
31,5,0,0,0,0
32,5,0,0,1,0
33,5,1,1,1,0
34,5,0,1,1,1
35,5,0,0,0,1
36,5,1,0,1,0
37,5,1,1,1,0
38,5,0,1,1,1
39,5,0,1,1,1
40,5,0,0,0,1
41,5,1,1,1,0
42,5,0,0,1,1
43,5,0,0,0,0
44,5,0,0,1,0
45,5,1,0,1,0
46,5,1,0,1,0
47,5,1,1,1,0
48,5,0,0,1,1
49,5,1,1,1,0
0,6,1,0,0,1
1,6,1,0,1,0
2,6,0,1,1,0
3,6,0,1,1,1
4,6,1,0,0,1
5,6,0,0,1,0
6,6,1,0,1,0
7,6,0,1,1,0
8,6,0,1,1,1
9,6,0,0,1,1
10,6,1,1,0,0
11,6,1,0,1,1
12,6,0,1,0,0
13,6,1,1,0,1
14,6,0,0,1,1
15,6,1,1,0,0
16,6,0,0,0,1
17,6,0,1,1,0
18,6,1,0,1,1
19,6,0,1,0,0
20,6,1,0,0,1
21,6,0,0,1,0
22,6,1,1,1,0
23,6,0,1,0,1
24,6,0,1,0,1
25,6,0,1,0,1
26,6,0,0,0,1
27,6,0,1,1,0
28,6,1,1,0,1
29,6,0,0,0,1
30,6,1,0,1,0
31,6,0,1,0,0
32,6,1,1,0,1
33,6,1,0,0,1
34,6,1,1,1,0
35,6,0,1,0,1
36,6,1,0,1,1
37,6,1,1,0,0
38,6,1,1,0,1
39,6,1,1,0,1
40,6,0,1,0,1
41,6,1,1,0,1
42,6,1,1,0,1
43,6,0,0,0,1
44,6,1,0,0,0
45,6,1,1,1,0
46,6,1,0,0,1
47,6,1,0,1,0
48,6,1,1,0,0
49,6,1,1,0,1
0,7,0,1,0,1
1,7,1,0,1,1
2,7,1,0,1,0
3,7,1,0,1,0
4,7,0,1,0,0
5,7,1,0,0,1
6,7,1,0,1,0
7,7,1,0,0,0
8,7,1,0,0,0
9,7,1,0,1,0
10,7,0,1,0,0
11,7,1,0,1,1
12,7,0,0,0,0
13,7,0,1,0,0
14,7,1,0,1,1
15,7,0,0,0,0
16,7,0,1,1,0
17,7,1,0,0,1
18,7,1,1,1,0
19,7,0,1,0,1
20,7,0,1,0,1
21,7,1,1,0,1
22,7,1,0,1,1
23,7,0,0,0,0
24,7,0,1,1,0
25,7,0,1,0,1
26,7,0,1,0,1
27,7,1,0,0,1
28,7,0,0,1,0
29,7,0,1,1,0
30,7,1,0,0,1
31,7,0,0,1,0
32,7,0,0,0,0
33,7,0,1,1,0
34,7,1,0,0,1
35,7,0,0,0,0
36,7,1,1,1,0
37,7,0,1,0,1
38,7,0,1,0,1
39,7,0,0,0,1
40,7,0,1,0,0
41,7,0,1,0,1
42,7,0,0,0,1
43,7,0,1,1,0
44,7,0,1,0,1
45,7,1,0,0,1
46,7,0,0,1,0
47,7,1,1,1,0
48,7,0,0,1,1
49,7,0,1,1,0
0,8,0,1,1,1
1,8,1,0,1,1
2,8,1,0,1,0
3,8,1,0,1,0
4,8,0,1,1,0
5,8,0,1,0,1
6,8,1,1,0,1
7,8,0,1,1,1
8,8,0,0,0,1
9,8,1,1,1,0
10,8,0,0,0,1
11,8,1,0,0,0
12,8,0,1,0,0
13,8,0,0,0,1
14,8,1,0,0,0
15,8,0,0,1,0
16,8,1,0,1,0
17,8,0,0,0,0
18,8,1,1,1,0
19,8,0,0,0,1
20,8,0,1,1,0
21,8,0,1,0,1
22,8,1,1,0,1
23,8,0,0,0,1
24,8,1,1,1,0
25,8,0,1,0,1
26,8,0,0,0,1
27,8,0,0,1,0
28,8,1,0,1,0
29,8,1,1,0,0
30,8,0,1,1,1
31,8,1,0,1,1
32,8,0,0,0,0
33,8,1,0,0,0
34,8,0,1,1,0
35,8,0,1,1,1
36,8,1,1,0,1
37,8,0,0,1,1
38,8,0,0,0,0
39,8,0,1,1,0
40,8,0,0,1,1
41,8,0,0,1,0
42,8,0,0,0,0
43,8,1,1,1,0
44,8,0,1,1,1
45,8,0,0,0,1
46,8,1,0,1,0
47,8,1,0,1,0
48,8,1,1,1,0
49,8,1,1,0,1
0,9,1,1,0,1
1,9,1,0,1,1
2,9,1,0,0,0
3,9,1,1,0,0
4,9,1,0,1,1
5,9,0,1,0,0
6,9,0,0,0,1
7,9,1,0,1,0
8,9,0,0,0,0
9,9,1,1,1,0
10,9,0,1,1,1
11,9,0,1,1,1
12,9,0,1,1,1
13,9,0,1,1,1
14,9,0,1,1,1
15,9,1,0,0,1
16,9,1,1,0,0
17,9,0,1,0,1
18,9,1,1,0,1
19,9,0,1,0,1
20,9,1,0,0,1
21,9,0,1,1,0
22,9,0,0,0,1
23,9,0,0,0,0
24,9,1,0,1,0
25,9,0,1,1,0
26,9,0,1,0,1
27,9,1,0,0,1
28,9,1,1,0,0
29,9,0,0,1,1
30,9,1,0,1,0
31,9,1,1,1,0
32,9,0,1,1,1
33,9,0,0,0,1
34,9,1,1,1,0
35,9,1,1,0,1
36,9,0,0,0,1
37,9,1,0,1,0
38,9,0,0,1,0
39,9,1,0,1,0
40,9,1,0,1,0
41,9,1,1,1,0
42,9,0,0,0,1
43,9,1,0,0,0
44,9,1,0,0,0
45,9,0,0,1,0
46,9,1,0,0,0
47,9,1,0,0,0
48,9,1,0,1,0
49,9,0,1,1,0
0,10,0,0,0,1
1,10,1,0,1,0
2,10,0,1,1,0
3,10,0,0,1,1
4,10,1,0,0,0
5,10,0,1,0,0
6,10,0,1,1,1
7,10,1,0,1,1
8,10,0,1,1,0
9,10,1,1,0,1
10,10,1,1,0,1
11,10,1,1,0,1
12,10,1,0,1,1
13,10,1,1,0,0
14,10,1,0,0,1
15,10,0,1,1,0
16,10,0,0,1,1
17,10,0,0,1,0
18,10,0,0,0,0
19,10,0,0,1,0
20,10,0,0,0,0
21,10,1,0,0,0
22,10,0,1,0,0
23,10,0,0,1,1
24,10,1,1,1,0
25,10,1,1,0,1
26,10,0,0,0,1
27,10,0,1,1,0
28,10,0,1,1,1
29,10,1,0,0,1
30,10,1,1,1,0
31,10,1,1,0,1
32,10,1,1,0,1
33,10,0,1,1,1
34,10,1,1,0,1
35,10,0,1,0,1
36,10,0,1,0,1
37,10,1,0,0,1
38,10,1,0,1,0
39,10,1,0,0,0
40,10,1,1,0,0
41,10,1,1,0,1
42,10,0,1,1,1
43,10,0,1,0,1
44,10,0,1,1,1
45,10,1,0,0,1
46,10,0,1,1,0
47,10,0,0,0,1
48,10,1,0,1,0
49,10,1,1,0,0
0,11,0,1,1,1
1,11,1,1,0,1
2,11,1,1,0,1
3,11,1,1,0,1
4,11,0,1,1,1
5,11,0,1,1,1
6,11,1,0,1,1
7,11,1,1,0,0
8,11,1,0,0,1
9,11,0,0,1,0
10,11,0,0,0,0
11,11,0,0,0,0
12,11,1,0,0,0
13,11,0,0,1,0
14,11,0,1,0,0
15,11,1,0,1,1
16,11,1,1,0,0
17,11,1,0,0,1
18,11,0,1,0,0
19,11,1,0,1,1
20,11,0,1,1,0
21,11,0,1,0,1
22,11,0,0,1,1
23,11,1,1,1,0
24,11,1,0,0,1
25,11,0,0,0,0
26,11,0,0,0,0
27,11,1,0,1,0
28,11,1,0,1,0
29,11,0,0,1,0
30,11,1,0,1,0
31,11,0,0,1,0
32,11,0,0,1,0
33,11,1,0,1,0
34,11,0,0,1,0
35,11,0,1,1,0
36,11,0,0,0,1
37,11,0,0,1,0
38,11,1,1,1,0
39,11,0,1,1,1
40,11,0,0,1,1
41,11,0,1,0,0
42,11,1,1,0,1
43,11,0,0,1,1
44,11,1,1,0,0
45,11,0,1,1,1
46,11,1,0,1,1
47,11,0,1,1,0
48,11,1,0,1,1
49,11,0,1,0,0
0,12,1,1,0,1
1,12,0,0,0,1
2,12,0,0,1,0
3,12,0,0,0,0
4,12,1,0,0,0
5,12,1,0,1,0
6,12,1,0,0,0
7,12,0,0,0,0
8,12,0,0,0,0
9,12,1,1,1,0
10,12,0,1,0,1
11,12,0,1,0,1
12,12,0,1,1,1
13,12,1,0,0,1
14,12,0,1,1,0
15,12,1,0,1,1
16,12,0,0,0,0
17,12,0,1,1,0
18,12,0,1,0,1
19,12,1,1,0,1
20,12,1,0,1,1
21,12,0,1,0,0
22,12,1,0,0,1
23,12,1,0,1,0
24,12,0,1,0,0
25,12,0,1,1,1
26,12,0,0,0,1
27,12,1,0,1,0
28,12,1,0,0,0
29,12,1,0,1,0
30,12,1,0,1,0
31,12,1,1,0,0
32,12,1,1,0,1
33,12,1,1,0,1
34,12,1,0,1,1
35,12,1,0,0,0
36,12,0,0,1,0
37,12,1,1,1,0
38,12,1,0,1,1
39,12,1,1,0,0
40,12,1,0,0,1
41,12,0,0,0,0
42,12,0,1,0,0
43,12,1,0,0,1
44,12,0,1,0,0
45,12,1,0,0,1
46,12,1,0,1,0
47,12,1,0,1,0
48,12,1,1,0,0
49,12,0,1,0,1
0,13,0,1,0,1
1,13,0,1,0,1
2,13,1,0,0,1
3,13,0,1,1,0
4,13,0,1,1,1
5,13,1,0,1,1
6,13,0,1,1,0
7,13,0,1,1,1
8,13,0,1,0,1
9,13,1,0,1,1
10,13,0,1,1,0
11,13,0,1,1,1
12,13,1,1,0,1
13,13,0,1,1,1
14,13,1,1,0,1
15,13,1,0,1,1
16,13,0,0,0,0
17,13,1,1,1,0
18,13,0,0,0,1
19,13,0,0,0,0
20,13,1,1,1,0
21,13,0,0,0,1
22,13,0,0,1,0
23,13,1,1,1,0
24,13,0,0,1,1
25,13,1,1,1,0
26,13,0,1,1,1
27,13,1,1,0,1
28,13,0,0,1,1
29,13,1,1,1,0
30,13,1,0,1,1
31,13,0,0,1,0
32,13,0,1,0,0
33,13,0,0,0,1
34,13,1,0,0,0
35,13,0,0,1,0
36,13,1,1,1,0
37,13,1,0,1,1
38,13,1,0,0,0
39,13,0,0,0,0
40,13,0,1,1,0
41,13,0,1,0,1
42,13,0,1,1,1
43,13,0,1,1,1
44,13,0,0,0,1
45,13,0,0,0,0
46,13,1,1,0,0
47,13,1,1,0,1
48,13,0,1,1,1
49,13,0,1,1,1
0,14,0,0,0,1
1,14,0,1,0,0
2,14,0,0,0,1
3,14,1,1,1,0
4,14,1,0,1,1
5,14,1,0,0,0
6,14,1,0,1,0
7,14,1,0,0,0
8,14,0,0,0,0
9,14,1,1,1,0
10,14,1,0,1,1
11,14,1,0,1,0
12,14,0,0,0,0
13,14,1,1,0,0
14,14,0,0,1,1
15,14,1,0,0,0
16,14,0,0,0,0
17,14,1,1,1,0
18,14,0,1,0,1
19,14,0,0,1,1
20,14,1,1,1,0
21,14,0,1,0,1
22,14,1,1,0,1
23,14,1,0,0,1
24,14,1,0,1,0
25,14,1,0,1,0
26,14,1,1,1,0
27,14,0,1,0,1
28,14,1,1,0,1
29,14,1,0,1,1
30,14,1,1,0,0
31,14,1,1,0,1
32,14,0,0,1,1
33,14,0,1,1,0
34,14,0,0,1,1
35,14,1,0,0,0
36,14,1,1,1,0
37,14,1,1,0,1
38,14,0,1,1,1
39,14,0,1,0,1
40,14,1,0,1,1
41,14,0,1,0,0
42,14,1,1,0,1
43,14,1,1,0,1
44,14,0,1,1,1
45,14,0,1,1,1
46,14,0,0,0,1
47,14,0,1,1,0
48,14,1,0,0,1
49,14,1,1,1,0
0,15,0,1,1,1
1,15,0,1,1,1
2,15,0,1,0,1
3,15,1,0,0,1
4,15,1,0,1,0
5,15,0,1,0,0
6,15,1,1,0,1
7,15,0,1,1,1
8,15,0,1,0,1
9,15,1,0,1,1
10,15,1,0,1,0
11,15,1,0,1,0
12,15,0,1,0,0
13,15,0,0,0,1
14,15,1,0,1,0
15,15,0,1,1,0
16,15,0,1,0,1
17,15,1,0,0,1
18,15,0,0,1,0
19,15,1,1,0,0
20,15,1,0,0,1
21,15,0,0,0,0
22,15,0,0,1,0
23,15,0,0,0,0
24,15,1,1,1,0
25,15,1,0,0,1
26,15,1,0,0,0
27,15,0,0,0,0
28,15,0,0,1,0
29,15,1,0,1,0
30,15,0,0,1,0
31,15,0,0,1,0
32,15,1,0,0,0
33,15,1,0,1,0
34,15,1,1,0,0
35,15,0,1,1,1
36,15,1,0,0,1
37,15,0,0,1,0
38,15,1,1,1,0
39,15,0,1,1,1
40,15,1,0,0,1
41,15,0,0,1,0
42,15,0,0,0,0
43,15,0,1,1,0
44,15,1,1,0,1
45,15,1,1,0,1
46,15,0,1,1,1
47,15,1,0,0,1
48,15,0,0,0,0
49,15,1,1,1,0
0,16,1,0,1,1
1,16,1,0,0,0
2,16,0,1,1,0
3,16,0,1,1,1
4,16,1,0,0,1
5,16,0,1,1,0
6,16,0,0,0,1
7,16,1,0,1,0
8,16,0,1,1,0
9,16,1,1,0,1
10,16,1,1,0,1
11,16,1,1,0,1
12,16,0,1,0,1
13,16,0,1,1,1
14,16,1,0,1,1
15,16,1,0,0,0
16,16,0,1,0,0
17,16,0,0,0,1
18,16,1,1,1,0
19,16,0,1,0,1
20,16,0,1,1,1
21,16,0,1,1,1
22,16,1,0,0,1
23,16,0,0,1,0
24,16,1,0,0,0
25,16,0,1,1,0
26,16,0,1,1,1
27,16,0,0,0,1
28,16,1,1,0,0
29,16,1,0,0,1
30,16,1,0,0,0
31,16,1,1,1,0
32,16,0,0,0,1
33,16,1,1,1,0
34,16,0,0,0,1
35,16,1,0,1,0
36,16,0,1,0,0
37,16,1,1,0,1
38,16,1,1,0,1
39,16,1,0,1,1
40,16,0,1,1,0
41,16,1,0,0,1
42,16,0,0,0,0
43,16,1,1,1,0
44,16,0,0,0,1
45,16,0,0,1,0
46,16,1,0,0,0
47,16,0,1,1,0
48,16,0,1,1,1
49,16,1,1,0,1
0,17,1,0,0,1
1,17,0,1,1,0
2,17,1,0,1,1
3,17,1,1,0,0
4,17,0,0,1,1
5,17,1,1,1,0
6,17,0,1,1,1
7,17,1,0,1,1
8,17,1,1,0,0
9,17,0,0,1,1
10,17,0,1,0,0
11,17,0,0,0,1
12,17,0,0,1,0
13,17,1,1,1,0
14,17,1,0,1,1
15,17,0,1,1,0
16,17,0,1,1,1
17,17,0,0,0,1
18,17,1,1,1,0
19,17,0,1,1,1
20,17,1,0,0,1
21,17,1,0,0,0
22,17,0,0,0,0
23,17,1,1,1,0
24,17,0,0,0,1
25,17,1,0,0,0
26,17,1,1,1,0
27,17,0,1,1,1
28,17,0,0,0,1
29,17,0,1,0,0
30,17,0,0,1,1
31,17,1,1,0,0
32,17,0,1,1,1
33,17,1,0,1,1
34,17,0,0,1,0
35,17,1,1,0,0
36,17,0,0,1,1
37,17,0,0,1,0
38,17,0,0,1,0
39,17,1,1,1,0
40,17,1,0,1,1
41,17,0,1,1,0
42,17,0,1,1,1
43,17,1,0,0,1
44,17,0,0,1,0
45,17,1,1,1,0
46,17,0,0,0,1
47,17,1,0,1,0
48,17,1,0,0,0
49,17,0,1,1,0
0,18,0,1,1,1
1,18,1,1,0,1
2,18,1,0,0,1
3,18,0,0,1,0
4,18,1,0,0,0
5,18,1,0,1,0
6,18,1,0,1,0
7,18,1,0,1,0
8,18,0,0,0,0
9,18,1,1,0,0
10,18,0,0,1,1
11,18,0,1,0,0
12,18,1,0,0,1
13,18,1,0,0,0
14,18,1,1,0,0
15,18,1,0,0,1
16,18,1,0,1,0
17,18,0,0,0,0
18,18,1,1,0,0
19,18,1,1,0,1
20,18,0,1,1,1
21,18,0,1,1,1
22,18,0,1,0,1
23,18,1,0,1,1
24,18,0,1,0,0
25,18,0,0,0,1
26,18,1,1,0,0
27,18,1,1,0,1
28,18,0,1,0,1
29,18,0,0,1,1
30,18,1,1,0,0
31,18,0,0,0,1
32,18,1,0,0,0
33,18,1,0,0,0
34,18,1,1,1,0
35,18,0,0,1,1
36,18,1,0,0,0
37,18,1,0,1,0
38,18,1,1,0,0
39,18,1,0,0,1
40,18,1,0,1,0
41,18,1,0,1,0
42,18,1,0,1,0
43,18,0,0,0,0
44,18,1,1,1,0
45,18,1,1,0,1
46,18,0,1,1,1
47,18,1,1,0,1
48,18,0,0,1,1
49,18,1,1,1,0
0,19,1,0,1,1
1,19,0,0,1,0
2,19,0,1,1,0
3,19,1,0,1,1
4,19,0,1,1,0
5,19,1,0,1,1
6,19,1,0,1,0
7,19,1,0,1,0
8,19,0,1,1,0
9,19,0,0,1,1
10,19,1,0,1,0
11,19,0,1,1,0
12,19,0,1,1,1
13,19,0,1,1,1
14,19,0,0,1,1
15,19,0,1,1,0
16,19,1,0,1,1
17,19,0,1,1,0
18,19,0,0,1,1
19,19,0,0,1,0
20,19,1,1,1,0
21,19,1,0,1,1
22,19,0,0,1,0
23,19,1,1,1,0
24,19,0,1,1,1
25,19,0,1,1,1
26,19,0,1,1,1
27,19,0,0,1,1
28,19,0,0,1,0
29,19,1,1,1,0
30,19,0,1,1,1
31,19,0,1,1,1
32,19,0,1,1,1
33,19,0,0,1,1
34,19,1,0,1,0
35,19,1,1,1,0
36,19,0,0,1,1
37,19,1,1,1,0
38,19,0,0,1,1
39,19,0,0,1,0
40,19,1,0,1,0
41,19,1,1,1,0
42,19,1,0,1,1
43,19,0,0,1,0
44,19,1,0,1,0
45,19,0,0,1,0
46,19,1,0,1,0
47,19,0,0,1,0
48,19,1,0,1,0
49,19,1,1,1,0
